,delta_SI,mov_avg_SI,SI_f1,Date_Map,HOST_BLAST_MOISTURE_f3,HOT_BLAST_TMP_NS_f3,NAT_GAS _INJECTION_f3,WINDRATE_f3,HIGH_PURITY_OXYGEN_f3,sec,min,hour,day,month,year,COAL_FLOW_f3,Cast_Avg_Mn_f2,Slag_Fe_f2,CNUM,Selec_Top_Gas_CO_f3,Selec_Top_Gas_CO2_f3,Selec_Top_Gas_H2_f3,Selec_Top_Gas_N2_f3,NE_Uptake_f3,SE_Uptake_f3,NW_Uptake_f3,SW_Uptake_f3,Slag_SiO2_f2,Slag_CaO_f2,Slag_MgO_f2,SNORT_VALVE_POSITION_f3,TOP_PRESS_f3,HOT_BLAST_PRESSURE_f3,Taphole_f2,HOT_METAL_TEMP_f3,cokerate_f4
0,0.0,0.0,0.7195000024,2022-01-01 00:45:00,4.242439478333334,2161.425209,9306.840913333332,184.81861093333336,0.0,0,45,0,1,1,2022,0.0,0.354000002,0.159999996,2.0,21.0804315,18.313321946666665,4.131227506,54.94012347333333,171.76951343333334,182.5337702333333,148.1264829,192.512412,37.36999893,36.43999863,9.859999657,98.33429717999998,18.53292766,36.60260015333333,1.0,2730.002686,884.0
1,0.0,0.0,0.7104856638899522,2022-01-01 08:43:00,4.17434252945,2168.2389148,9336.364455525,185.993446665,0.0,0,43,8,1,1,2022,0.0,0.312999994,0.8299999830000001,6.0,20.9964146205,18.311767751,4.13391143335,55.07277926925,170.5954692075,183.7250504475,148.1618423075,192.36604629,35.54000092,35.97000122,9.029999733,98.33429718,18.39721720775,36.8829627755,1.0,2730.002686,884.0
2,-0.0443799863371066,0.0,0.6661056775528456,2022-01-01 10:17:00,4.126143820186603,2167.7791191148326,9419.20011490909,185.8284737397129,0.0,0,17,10,1,1,2022,0.0,0.360000014,0.100000001,7.0,20.749626854258373,18.3417012245933,4.137632427081339,55.37504349607655,167.01742125502392,195.81206063732057,147.56252251961723,198.4234741626794,34.84999847,36.59000015,9.130000114,98.33429718,18.3939738522488,36.56888397660287,3.0,2729.6908212296653,884.0
3,0.009039767228972595,0.0,0.6751454447818181,2022-01-01 12:40:00,4.120735634357724,2166.974739691057,9564.165801699186,185.92448053658532,0.0,0,40,12,1,1,2022,0.0,0.319000006,0.340000004,8.0,20.60925944471545,18.64447610154472,4.142824326699187,55.3418836602439,154.21491746422765,188.02888318455285,147.80750912439024,179.1168387780488,34.00999832,35.90000153,8.819999695,98.33429718,18.37031636926829,36.83914713869919,1.0,2703.051419430894,884.0
4,0.1016857405883117,0.0,0.7768311853701299,2022-01-01 15:06:00,4.120331354690909,2166.384673881818,9648.247637127271,185.94294264636363,0.0,0,6,15,1,1,2022,0.0,0.335000008,0.280000001,9.0,20.61738332990909,18.845790582727275,4.2206901766545455,55.284451153090906,156.23454216363638,200.14126062545452,149.01431903454545,186.05213704181816,34.38000107,35.97000122,8.729999542,98.33429718,18.39585961963636,36.658018345181816,3.0,2741.996582,884.0
5,0.01730116416908578,0.0,0.7941323495392156,2022-01-01 16:30:00,4.171589178116883,2167.616317058442,9800.27771581169,185.66016432857143,0.0,0,30,16,1,1,2022,0.0,0.349999994,0.239999995,10.0,20.76185067292208,18.56501480961039,4.307315126590909,55.40592582441558,154.32514451818182,197.30664827012987,149.14519832337663,194.22260149025973,37.59000015,36.95999908,9.960000038,98.33429718,18.3583677174026,36.41895114311688,1.0,2741.996582,884.0
6,0.01829718473595221,0.0,0.8124295342751678,2022-01-01 19:40:00,4.201480330372549,2165.928694911765,9720.88966977451,185.9860768882353,0.0,0,40,19,1,1,2022,0.0,0.333999991,0.200000003,11.0,20.99967658372549,18.571619666764704,4.389798844588236,55.13695037705882,162.25575230294118,204.1435242509804,142.24669836862745,215.7556043490196,38.33000183,36.61999893,9.720000267,98.33429718,18.36279967401961,36.63338472372549,3.0,2717.9049683431376,884.0
7,-0.08192952127516784,0.0,0.730500013,2022-01-01 20:25:00,4.046491426348994,2167.5788400268457,9857.86422747651,185.77922914765105,0.0,0,25,20,1,1,2022,0.0,0.372000009,0.300000012,12.0,20.77659172577181,18.342231205704696,4.434864632214765,55.43542600704698,169.29101720671142,203.9402855040269,142.2287632771812,219.27711112818795,37.09999847,35.45000076,9.119999886,98.33429718,18.38544917677853,36.7048883247651,1.0,2702.3741420536912,884.0
8,0.043061884714285736,0.0,0.7735618977142857,2022-01-01 00:02:00,4.11713994,2170.168084,9508.467307,184.83548755,0.0,0,2,0,1,1,2022,0.0,0.354999989,0.219999999,13.0,21.17579873,18.17915446,4.446169727,55.07666392,153.20534025,171.49476815,142.39045745,191.64738305,38.20000076,36.43999863,9.75,98.33429718,18.31465282,36.534029695,3.0,2769.005371,884.0
9,-0.1025700946569087,0.0,0.670991803057377,2022-01-02 00:51:00,4.142119700342858,2166.242893490476,9415.841094338097,185.8466118952381,0.0,0,51,0,2,1,2022,0.0,0.358999997,0.209999993,14.0,20.95999721028572,18.43498200952381,4.323363691219048,55.309620896666665,157.01517682857144,193.65422517333332,141.55313739809526,187.98431292142857,38.97000122,38.41999817,10.56000042,98.33429718,18.39688574461905,36.54500217938095,1.0,2749.953820980952,884.0
10,0.17080686650638133,0.0,0.8417986695637584,2022-01-02 03:19:00,4.023609806491804,2166.528401122951,9542.459364262297,185.8406441368853,0.0,0,19,3,2,1,2022,0.0,0.356000006,0.209999993,15.0,21.149143805655736,18.419078841639344,4.190114359565574,55.26895287680328,148.40669857868852,191.9800777008197,146.0892895295082,178.94757104590164,38.15000153,36.409999850000005,9.670000076,98.33429718,18.379407641639343,36.6622892052459,3.0,2733.106316262295,884.0
11,-0.09605748379905255,0.003525552187475367,0.7457411857647058,2022-01-02 05:29:00,4.120848669422818,2167.752734530201,9428.76212033557,185.7456621550336,0.0,0,29,5,2,1,2022,0.0,0.372999996,0.230000004,16.0,21.02172705872483,18.31176995664429,4.213131292248322,55.44268007127517,152.93484575637584,186.94726535973157,147.48798903825505,183.9802319375839,36.45000076,35.95999908,9.550000191,98.33429718,18.375692376308724,37.34395876671141,1.0,2724.1320509932884,884.0
12,0.11130184363314366,0.019093735184500395,0.8570430293978495,2022-01-02 07:36:00,4.046769672788235,2167.7385712941177,9378.12946837647,185.89237063529413,0.0,0,36,7,2,1,2022,0.0,0.361999989,0.340000004,17.0,20.96388142152941,18.364760285764707,4.155879172976471,55.52441602541176,155.15640276235294,169.60349698117648,147.73284863411766,176.52491251411763,35.40000153,36.52000046,9.609999657,98.33429718,18.393543883764707,37.57171922141176,3.0,2696.699080505882,884.0
13,-0.29475018647642093,-0.011285260186038959,0.5622928429214286,2022-01-02 09:09:00,4.096955445419355,2166.987333182796,9378.083263247312,185.6999188204301,0.0,0,9,9,2,1,2022,0.0,0.326999992,0.360000014,18.0,21.24188313516129,18.218154113548387,4.134362241021505,55.30493663086022,155.5350532032258,163.8844889591398,147.85333603655914,179.01447735376345,35.74000168,36.36000061,9.369999886,98.33429717999998,18.355658115376343,38.1617749916129,1.0,2709.633985032258,884.0
