pd_index,date_f1,CNUM,LNUM_f1,SI_f1,S_f1,MN_f1,P_f1,CU_f1,NI_f1,CR_f1,MO_f1,TI_f1,HM_Temp_f1,ProbeSi_f1,Time_f1,Timestamp_f1,Compliant_eq_1_f1,C_perce_sat_f1,Before_After_f1,Good_bad_f1,date,Slag_Time_f2,Open_Time_f2,Close_Time_f2,Taphole_f2,Pipe_burn_hole_f2,Taphole_Length_f2,Clay_box_f2,Clay_Close_hole_ft3_f2,Clay_temp_f2,Drill_bit_size_f2,Drill_shafts_used_f2,Cast_Avg_Temp_f2,Cast_Avg_Si_f2,Cast_Avg_S_f2,Cast_Avg_Mn_f2,Cast_Avg_P_f2,Cast_Avg_Cu_f2,Cast_Avg_Ni_f2,Cast_Avg_Cr_f2,Cast_Avg_Mo_f2,Cast_Avg_Ti_f2,Slag_Fe_f2,Slag_SiO2_f2,Slag_Al2O3_f2,Slag_CaO_f2,Slag_MgO_f2,Slag_S_f2,Slag_K2O_f2,Slag_B_SiO2_f2,Slag_TiO2_f2
40,44410,2820,159,0.80400002,0.050000001,0.483999997,0.072999999,0.003,0.013,0.052000001,0.002,0.025,2678,,0.220138889,44410.22014,1.0,4.798121994,B,0.0,8/2/2021 0:00,04:23,03:59,05:56,3,0,10.30000019,593,3.00999999,186,2.25,1,2663,0.782000005,0.057999998,0.458000004,0.07,0.003,0.017000001,0.050999999,0.002,0.023,0.050000001,37.90000153,7.110000134,37.63000107,10.96000004,1.200000048,0.389999986,1.279999971,0.419999987
41,44410,2820,183,0.880999982,0.050000001,0.488999993,0.074000001,0.003,0.017999999,0.050999999,0.002,0.027000001,2720,,0.246527778,44410.24653,1.0,4.833172005,B,0.0,8/2/2021 0:00,04:23,03:59,05:56,3,0,10.30000019,593,3.00999999,186,2.25,1,2663,0.782000005,0.057999998,0.458000004,0.07,0.003,0.017000001,0.050999999,0.002,0.023,0.050000001,37.90000153,7.110000134,37.63000107,10.96000004,1.200000048,0.389999986,1.279999971,0.419999987
42,44410,2821,192,0.75,0.044,0.5,0.067000002,0.004,0.017999999,0.052999999,0.002,0.021,2721,,0.28125,44410.28125,1.0,4.88137,B,0.0,8/2/2021 0:00,06:06,05:53,08:11,2,0,10.89999962,646,2.5,170,2.130000114,1,2744,0.83099997,0.044,0.514999986,0.074000001,0.003,0.015,0.052999999,0.002,0.026000001,0.050000001,38.56000137,6.96999979,38.27000046,10.96000004,1.100000024,0.340000004,1.279999971,0.419999987
43,44410,2821,190,0.865999997,0.050000001,0.532000005,0.079000004,0.001,0.015,0.052999999,0.002,0.027000001,2759,,0.305555556,44410.30556,1.0,4.893916,B,0.0,8/2/2021 0:00,06:06,05:53,08:11,2,0,10.89999962,646,2.5,170,2.130000114,1,2744,0.83099997,0.044,0.514999986,0.074000001,0.003,0.015,0.052999999,0.002,0.026000001,0.050000001,38.56000137,6.96999979,38.27000046,10.96000004,1.100000024,0.340000004,1.279999971,0.419999987
44,44410,2821,139,0.878000021,0.037,0.513000011,0.075000003,0.003,0.011,0.052999999,0.002,0.028999999,2754,,0.336805556,44410.33681,1.0,4.888473993,B,0.0,8/2/2021 0:00,06:06,05:53,08:11,2,0,10.89999962,646,2.5,170,2.130000114,1,2744,0.83099997,0.044,0.514999986,0.074000001,0.003,0.015,0.052999999,0.002,0.026000001,0.050000001,38.56000137,6.96999979,38.27000046,10.96000004,1.100000024,0.340000004,1.279999971,0.419999987
45,44410,2823,145,0.84799999,0.052999999,0.463,0.074000001,0.003,0.013,0.050999999,0.002,0.025,2684,,0.372222222,44410.37222,1.0,4.790074003,B,0.0,8/2/2021 0:00,08:49,08:25,10:04,3,0,10.60000038,593,5.380000114,194,2.5,1,2701,0.769999981,0.055,0.488000005,0.071000002,0.003,0.015,0.052000001,0.002,0.022,0.050000001,37.75,6.949999809,37.25999832,11.02000046,1.200000048,0.389999986,1.279999971,0.409999996
46,44410,2823,121,0.776000023,0.046999998,0.504000008,0.071000002,0.003,0.017000001,0.052000001,0.002,0.023,2712,,0.399305556,44410.39931,1.0,4.858051993,B,0.0,8/2/2021 0:00,08:49,08:25,10:04,3,0,10.60000038,593,5.380000114,194,2.5,1,2701,0.769999981,0.055,0.488000005,0.071000002,0.003,0.015,0.052000001,0.002,0.022,0.050000001,37.75,6.949999809,37.25999832,11.02000046,1.200000048,0.389999986,1.279999971,0.409999996
47,44410,2823,150,0.68599999,0.064999998,0.497999996,0.068000004,0.003,0.015,0.052999999,0.002,0.017999999,2707,,0.416666667,44410.41667,1.0,4.871864003,B,0.0,8/2/2021 0:00,08:49,08:25,10:04,3,0,10.60000038,593,5.380000114,194,2.5,1,2701,0.769999981,0.055,0.488000005,0.071000002,0.003,0.015,0.052000001,0.002,0.022,0.050000001,37.75,6.949999809,37.25999832,11.02000046,1.200000048,0.389999986,1.279999971,0.409999996
48,44410,2824,120,0.768000007,0.057999998,0.486000001,0.072999999,0.003,0.02,0.050999999,0.002,0.023,2689,,0.445833333,44410.44583,1.0,4.821557999,B,0.0,8/2/2021 0:00,10:10,10:04,12:34,2,0,11.30000019,646,2.0,200,2.130000114,1,2715,0.876999974,0.057,0.5,0.075000003,0.003,0.017999999,0.050999999,0.002,0.027000001,0.050000001,38.20000076,7.059999943,37.31999969,10.77000046,1.090000033,0.330000013,1.25999999,0.409999996
49,44410,2824,158,0.769999981,0.075000003,0.444999993,0.068999998,0.003,0.017999999,0.048999999,0.002,0.023,2707,,0.475694444,44410.47569,1.0,4.840010005,B,0.0,8/2/2021 0:00,10:10,10:04,12:34,2,0,11.30000019,646,2.0,200,2.130000114,1,2715,0.876999974,0.057,0.5,0.075000003,0.003,0.017999999,0.050999999,0.002,0.027000001,0.050000001,38.20000076,7.059999943,37.31999969,10.77000046,1.090000033,0.330000013,1.25999999,0.409999996
50,44410,2824,183,0.990999997,0.046999998,0.537999988,0.079000004,0.003,0.021,0.052000001,0.002,0.032000002,2725,,0.502083333,44410.50208,1.0,4.807704,B,0.0,8/2/2021 0:00,10:10,10:04,12:34,2,0,11.30000019,646,2.0,200,2.130000114,1,2715,0.876999974,0.057,0.5,0.075000003,0.003,0.017999999,0.050999999,0.002,0.027000001,0.050000001,38.20000076,7.059999943,37.31999969,10.77000046,1.090000033,0.330000013,1.25999999,0.409999996
51,44410,2824,144,0.976999998,0.046,0.528999984,0.078000002,0.003,0.013,0.052000001,0.002,0.030999999,2742,,0.516666667,44410.51667,1.0,4.838222,B,0.0,8/2/2021 0:00,10:10,10:04,12:34,2,0,11.30000019,646,2.0,200,2.130000114,1,2715,0.876999974,0.057,0.5,0.075000003,0.003,0.017999999,0.050999999,0.002,0.027000001,0.050000001,38.20000076,7.059999943,37.31999969,10.77000046,1.090000033,0.330000013,1.25999999,0.409999996
52,44410,2825,147,0.833999991,0.061000001,0.493000001,0.075000003,0.003,0.02,0.048999999,0.002,0.025,2667,,0.5625,44410.5625,1.0,4.768594001,B,0.0,8/2/2021 0:00,12:45,12:10,13:54,1,0,9.0,598,2.5,165,2.130000114,3,2662,0.833999991,0.061000001,0.493000001,0.075000003,0.003,0.02,0.048999999,0.002,0.025,0.050000001,38.25999832,7.090000153,37.77000046,10.96000004,1.080000043,0.330000013,1.269999981,0.409999996
53,44410,2826,142,0.888000011,0.052000001,0.497000009,0.074000001,0.003,0.016000001,0.050000001,0.002,0.026000001,2657,,0.604166667,44410.60417,1.0,4.740475996,B,0.0,8/2/2021 0:00,14:51,14:13,15:39,1,0,9.5,0.00,5.0,185,2.25,1,2688,0.959999979,0.046999998,0.513999999,0.075000003,0.003,0.016000001,0.050000001,0.002,0.029999999,0.050000001,38.68999863,7.449999809,37.38000107,10.88000011,1.110000014,0.349999994,1.25,0.449999988
54,44410,2826,192,0.93900001,0.045000002,0.521000028,0.075000003,0.003,0.017999999,0.050999999,0.002,0.029999999,2697,,0.635416667,44410.63542,1.0,4.786917996,B,0.0,8/2/2021 0:00,14:51,14:13,15:39,1,0,9.5,0.00,5.0,185,2.25,1,2688,0.959999979,0.046999998,0.513999999,0.075000003,0.003,0.016000001,0.050000001,0.002,0.029999999,0.050000001,38.68999863,7.449999809,37.38000107,10.88000011,1.110000014,0.349999994,1.25,0.449999988
55,44410,2826,159,1.05400002,0.043000001,0.523000002,0.075000003,0.003,0.014,0.050000001,0.002,0.035,2710,,0.644444444,44410.64444,,4.770113992,B,0.0,8/2/2021 0:00,14:51,14:13,15:39,1,0,9.5,0.00,5.0,185,2.25,1,2688,0.959999979,0.046999998,0.513999999,0.075000003,0.003,0.016000001,0.050000001,0.002,0.029999999,0.050000001,38.68999863,7.449999809,37.38000107,10.88000011,1.110000014,0.349999994,1.25,0.449999988
56,44410,2827,136,0.833999991,0.055,0.435000002,0.067000002,0.003,0.022,0.050000001,0.002,0.023,2706,,0.665277778,44410.66528,1.0,4.828550002,B,0.0,8/2/2021 0:00,15:43,15:32,17:45,2,0,10.80000019,646,1.980000019,190,2.130000114,1,2703,0.787,0.064999998,0.451999992,0.07,0.003,0.02,0.050999999,0.002,0.022,0.050000001,37.58000183,7.099999905,37.33000183,10.82999992,1.190000057,0.379999995,1.279999971,0.370000005
57,44410,2827,152,0.930999994,0.052000001,0.453999996,0.072999999,0.003,0.017999999,0.050000001,0.002,0.027000001,2730,,0.679166667,44410.67917,1.0,4.831642002,B,0.0,8/2/2021 0:00,15:43,15:32,17:45,2,0,10.80000019,646,1.980000019,190,2.130000114,1,2703,0.787,0.064999998,0.451999992,0.07,0.003,0.02,0.050999999,0.002,0.022,0.050000001,37.58000183,7.099999905,37.33000183,10.82999992,1.190000057,0.379999995,1.279999971,0.370000005
58,44410,2827,183,0.639999986,0.081,0.432999998,0.068999998,0.003,0.018999999,0.050000001,0.002,0.016000001,2699,,0.727777778,44410.72778,1.0,4.867294005,B,0.0,8/2/2021 0:00,15:43,15:32,17:45,2,0,10.80000019,646,1.980000019,190,2.130000114,1,2703,0.787,0.064999998,0.451999992,0.07,0.003,0.02,0.050999999,0.002,0.022,0.050000001,37.58000183,7.099999905,37.33000183,10.82999992,1.190000057,0.379999995,1.279999971,0.370000005
59,44410,2827,149,0.744000018,0.071999997,0.485000014,0.071999997,0.003,0.02,0.052000001,0.002,0.02,2680,,0.738194444,44410.73819,1.0,4.810849997,B,0.0,8/2/2021 0:00,15:43,15:32,17:45,2,0,10.80000019,646,1.980000019,190,2.130000114,1,2703,0.787,0.064999998,0.451999992,0.07,0.003,0.02,0.050999999,0.002,0.022,0.050000001,37.58000183,7.099999905,37.33000183,10.82999992,1.190000057,0.379999995,1.279999971,0.370000005
60,44410,2828,132,0.688000023,0.068999998,0.467999995,0.071999997,0.003,0.013,0.052000001,0.002,0.018999999,2634,,0.767361111,44410.76736,1.0,4.764683994,B,0.0,8/2/2021 0:00,17:48,17:43,19:40,1,0,8.0,589,4.5,155,2.130000114,1,2658,0.779999971,0.063000001,0.474999994,0.072999999,0.003,0.017000001,0.050999999,0.002,0.022,0.07,38.25999832,6.820000172,36.38000107,10.60999966,0.970000029,0.49000001,1.230000019,0.460000008
61,44410,2828,122,0.841000021,0.059,0.479999989,0.075999998,0.003,0.022,0.050999999,0.002,0.025,2666,,0.79375,44410.79375,1.0,4.763959994,B,0.0,8/2/2021 0:00,17:48,17:43,19:40,1,0,8.0,589,4.5,155,2.130000114,1,2658,0.779999971,0.063000001,0.474999994,0.072999999,0.003,0.017000001,0.050999999,0.002,0.022,0.07,38.25999832,6.820000172,36.38000107,10.60999966,0.970000029,0.49000001,1.230000019,0.460000008
62,44410,2828,136,0.810000002,0.061000001,0.477999985,0.071999997,0.003,0.016000001,0.050000001,0.002,0.023,2676,,0.819444444,44410.81944,1.0,4.789454,B,0.0,8/2/2021 0:00,17:48,17:43,19:40,1,0,8.0,589,4.5,155,2.130000114,1,2658,0.779999971,0.063000001,0.474999994,0.072999999,0.003,0.017000001,0.050999999,0.002,0.022,0.07,38.25999832,6.820000172,36.38000107,10.60999966,0.970000029,0.49000001,1.230000019,0.460000008
63,44410,2829,186,0.837000012,0.056000002,0.476000011,0.07,0.003,0.013,0.048999999,0.002,0.026000001,2689,,0.85625,44410.85625,1.0,4.801677996,B,0.0,8/2/2021 0:00,20:19,19:38,22:34,2,0,10.0,646,3.039999962,222,2.130000114,1,2707,0.82099998,0.059,0.467000008,0.071000002,0.003,0.015,0.048,0.002,0.024,0.180000007,38.90000153,7.070000172,36.97999954,10.86999989,0.949999988,0.460000008,1.230000019,0.469999999
64,44410,2829,144,0.829999983,0.057,0.472000003,0.071000002,0.003,0.016000001,0.048,0.002,0.026000001,2718,,0.875,44410.875,1.0,4.844126004,B,0.0,8/2/2021 0:00,20:19,19:38,22:34,2,0,10.0,646,3.039999962,222,2.130000114,1,2707,0.82099998,0.059,0.467000008,0.071000002,0.003,0.015,0.048,0.002,0.024,0.180000007,38.90000153,7.070000172,36.97999954,10.86999989,0.949999988,0.460000008,1.230000019,0.469999999
65,44410,2829,191,0.744000018,0.071000002,0.453000009,0.068000004,0.003,0.01,0.048,0.002,0.02,2712,,0.930555556,44410.93056,1.0,4.857933993,B,0.0,8/2/2021 0:00,20:19,19:38,22:34,2,0,10.0,646,3.039999962,222,2.130000114,1,2707,0.82099998,0.059,0.467000008,0.071000002,0.003,0.015,0.048,0.002,0.024,0.180000007,38.90000153,7.070000172,36.97999954,10.86999989,0.949999988,0.460000008,1.230000019,0.469999999
66,44410,2829,154,0.874000013,0.052000001,0.467999995,0.072999999,0.003,0.02,0.048,0.002,0.024,2712,,0.941666667,44410.94167,1.0,4.824003996,B,0.0,8/2/2021 0:00,20:19,19:38,22:34,2,0,10.0,646,3.039999962,222,2.130000114,1,2707,0.82099998,0.059,0.467000008,0.071000002,0.003,0.015,0.048,0.002,0.024,0.180000007,38.90000153,7.070000172,36.97999954,10.86999989,0.949999988,0.460000008,1.230000019,0.469999999
67,44410,2830,120,0.876999974,0.055,0.474000007,0.072999999,0.003,0.014,0.048,0.002,0.026000001,2704,,0.005555556,44410.00556,1.0,4.809192009,B,0.0,8/2/2021 0:00,22:50,22:42,01:23,1,1,12.0,589,2.720000029,165,2.130000114,1,2688,0.875,0.055,0.476999998,0.074000001,0.003,0.015,0.048,0.002,0.026000001,0.050000001,38.34000015,6.949999809,37.41999817,10.60999966,1.080000043,0.349999994,1.25,0.430000007
68,44410,2830,152,0.925999999,0.050000001,0.490999997,0.074000001,0.003,0.017000001,0.048,0.002,0.028999999,2718,,0.034027778,44410.03403,1.0,4.816708,B,0.0,8/2/2021 0:00,22:50,22:42,01:23,1,1,12.0,589,2.720000029,165,2.130000114,1,2688,0.875,0.055,0.476999998,0.074000001,0.003,0.015,0.048,0.002,0.026000001,0.050000001,38.34000015,6.949999809,37.41999817,10.60999966,1.080000043,0.349999994,1.25,0.430000007
69,44410,2830,194,0.822000027,0.059,0.465999991,0.074000001,0.003,0.014,0.048999999,0.002,0.024,2644,,0.975,44410.975,1.0,4.739277991,B,0.0,8/2/2021 0:00,22:50,22:42,01:23,1,1,12.0,589,2.720000029,165,2.130000114,1,2688,0.875,0.055,0.476999998,0.074000001,0.003,0.015,0.048,0.002,0.026000001,0.050000001,38.34000015,6.949999809,37.41999817,10.60999966,1.080000043,0.349999994,1.25,0.430000007
70,44411,2831,146,0.940999985,0.054000001,0.449999988,0.071999997,0.003,0.011,0.046999998,0.002,0.028999999,2693,,0.079166667,44411.07917,1.0,4.773990005,B,0.0,8/3/2021 0:00,01:53,01:19,03:44,2,0,10.89999962,605,2.5,143,2.130000114,1,2737,0.949000001,0.046999998,0.490999997,0.075000003,0.003,0.013,0.048999999,0.002,0.028999999,0.219999999,38.41999817,6.909999847,36.88999939,10.48999977,0.939999998,0.460000008,1.230000019,0.469999999
71,44411,2831,173,0.949000001,0.041000001,0.5,0.075000003,0.003,0.014,0.048999999,0.002,0.028999999,2752,,0.11875,44411.11875,1.0,4.861929998,B,0.0,8/3/2021 0:00,01:53,01:19,03:44,2,0,10.89999962,605,2.5,143,2.130000114,1,2737,0.949000001,0.046999998,0.490999997,0.075000003,0.003,0.013,0.048999999,0.002,0.028999999,0.219999999,38.41999817,6.909999847,36.88999939,10.48999977,0.939999998,0.460000008,1.230000019,0.469999999
72,44411,2831,159,0.947000027,0.041999999,0.507000029,0.075000003,0.003,0.014,0.050000001,0.002,0.028999999,2763,,0.134722222,44411.13472,1.0,4.877765992,B,0.0,8/3/2021 0:00,01:53,01:19,03:44,2,0,10.89999962,605,2.5,143,2.130000114,1,2737,0.949000001,0.046999998,0.490999997,0.075000003,0.003,0.013,0.048999999,0.002,0.028999999,0.219999999,38.41999817,6.909999847,36.88999939,10.48999977,0.939999998,0.460000008,1.230000019,0.469999999
73,44411,2831,145,0.959999979,0.048999999,0.505999982,0.075999998,0.003,0.014,0.050999999,0.002,0.029999999,2741,,0.15625,44411.15625,1.0,4.839738007,B,0.0,8/3/2021 0:00,01:53,01:19,03:44,2,0,10.89999962,605,2.5,143,2.130000114,1,2737,0.949000001,0.046999998,0.490999997,0.075000003,0.003,0.013,0.048999999,0.002,0.028999999,0.219999999,38.41999817,6.909999847,36.88999939,10.48999977,0.939999998,0.460000008,1.230000019,0.469999999
74,44411,2832,121,0.797999978,0.059999999,0.469999999,0.074000001,0.003,0.014,0.050999999,0.002,0.023,2637,,0.174305556,44411.17431,1.0,4.736150007,B,0.0,8/3/2021 0:00,03:55,03:44,06:01,1,0,12.0,586,2.25,186,2.130000114,1,2676,0.796000004,0.061000001,0.455000013,0.071000002,0.003,0.016000001,0.048999999,0.002,0.022,0.050000001,38.31999969,7.070000172,37.38999939,10.68999958,1.070000052,0.349999994,1.25,0.439999998
75,44411,2832,158,0.819000006,0.064999998,0.451000005,0.071000002,0.003,0.013,0.048,0.002,0.023,2669,,0.19375,44411.19375,1.0,4.774357999,B,0.0,8/3/2021 0:00,03:55,03:44,06:01,1,0,12.0,586,2.25,186,2.130000114,1,2676,0.796000004,0.061000001,0.455000013,0.071000002,0.003,0.016000001,0.048999999,0.002,0.022,0.050000001,38.31999969,7.070000172,37.38999939,10.68999958,1.070000052,0.349999994,1.25,0.439999998
76,44411,2832,192,0.832000017,0.057,0.451999992,0.07,0.003,0.02,0.048999999,0.002,0.023,2708,,0.236805556,44411.23681,1.0,4.830425994,B,0.0,8/3/2021 0:00,03:55,03:44,06:01,1,0,12.0,586,2.25,186,2.130000114,1,2676,0.796000004,0.061000001,0.455000013,0.071000002,0.003,0.016000001,0.048999999,0.002,0.022,0.050000001,38.31999969,7.070000172,37.38999939,10.68999958,1.070000052,0.349999994,1.25,0.439999998
77,44411,2832,151,0.736000001,0.063000001,0.44600001,0.068000004,0.003,0.016000001,0.050000001,0.002,0.021,2692,,0.246527778,44411.24653,1.0,4.835147998,B,0.0,8/3/2021 0:00,03:55,03:44,06:01,1,0,12.0,586,2.25,186,2.130000114,1,2676,0.796000004,0.061000001,0.455000013,0.071000002,0.003,0.016000001,0.048999999,0.002,0.022,0.050000001,38.31999969,7.070000172,37.38999939,10.68999958,1.070000052,0.349999994,1.25,0.439999998
78,44411,2833,145,0.967000008,0.041000001,0.500999987,0.075999998,0.003,0.01,0.050000001,0.002,0.029999999,2725,,0.289583333,44411.28958,1.0,4.817497998,B,0.0,8/3/2021 0:00,06:14,06:02,08:20,2,0,11.10000038,605,2.25,172,2.130000114,1,2744,0.986000001,0.039999999,0.508000016,0.077,0.003,0.015,0.050999999,0.002,0.030999999,0.050000001,38.88999939,7.25,37.00999832,10.89000034,1.139999986,0.400000006,1.230000019,0.409999996
79,44411,2833,132,0.920000017,0.048,0.469999999,0.074000001,0.003,0.017000001,0.048999999,0.002,0.028000001,2739,,0.30625,44411.30625,1.0,4.849619994,B,0.0,8/3/2021 0:00,06:14,06:02,08:20,2,0,11.10000038,605,2.25,172,2.130000114,1,2744,0.986000001,0.039999999,0.508000016,0.077,0.003,0.015,0.050999999,0.002,0.030999999,0.050000001,38.88999939,7.25,37.00999832,10.89000034,1.139999986,0.400000006,1.230000019,0.409999996
80,44411,2833,193,0.996999979,0.037,0.519999981,0.075999998,0.003,0.018999999,0.050000001,0.002,0.032000002,2759,,0.323611111,44411.32361,1.0,4.859160007,B,0.0,8/3/2021 0:00,06:14,06:02,08:20,2,0,11.10000038,605,2.25,172,2.130000114,1,2744,0.986000001,0.039999999,0.508000016,0.077,0.003,0.015,0.050999999,0.002,0.030999999,0.050000001,38.88999939,7.25,37.00999832,10.89000034,1.139999986,0.400000006,1.230000019,0.409999996
81,44411,2833,184,1.057999969,0.033,0.541999996,0.081,0.003,0.015,0.052999999,0.002,0.034000002,2754,,0.345833333,44411.34583,,4.83310601,B,0.0,8/3/2021 0:00,06:14,06:02,08:20,2,0,11.10000038,605,2.25,172,2.130000114,1,2744,0.986000001,0.039999999,0.508000016,0.077,0.003,0.015,0.050999999,0.002,0.030999999,0.050000001,38.88999939,7.25,37.00999832,10.89000034,1.139999986,0.400000006,1.230000019,0.409999996
82,44411,2834,162,0.968999982,0.045000002,0.495999992,0.079000004,0.003,0.017999999,0.052000001,0.002,0.029999999,2711,,0.385416667,44411.38542,1.0,4.793588003,B,0.0,8/3/2021 0:00,08:20,08:18,09:52,1,1,9.5,590,3.0,185,2.130000114,1,2724,0.999000013,0.041000001,0.509000003,0.079000004,0.003,0.017999999,0.052000001,0.002,0.030999999,0.050000001,38.68999863,6.960000038,37.68000031,10.73999977,1.080000043,0.349999994,1.25,0.439999998
83,44411,2834,136,1.029999971,0.037,0.522000015,0.078000002,0.003,0.017000001,0.052000001,0.002,0.032000002,2738,,0.406944444,44411.40694,,4.817486009,B,0.0,8/3/2021 0:00,08:20,08:18,09:52,1,1,9.5,590,3.0,185,2.130000114,1,2724,0.999000013,0.041000001,0.509000003,0.079000004,0.003,0.017999999,0.052000001,0.002,0.030999999,0.050000001,38.68999863,6.960000038,37.68000031,10.73999977,1.080000043,0.349999994,1.25,0.439999998
84,44411,2835,121,0.870999992,0.050000001,0.463999987,0.077,0.003,0.022,0.046999998,0.002,0.028999999,2725,,0.427083333,44411.42708,1.0,4.842292002,B,0.0,8/3/2021 0:00,10:23,09:50,12:11,2,0,10.89999962,605,2.24000001,166,2.130000114,1,2742,0.873000026,0.037999999,0.486999989,0.077,0.003,0.016000001,0.046999998,0.002,0.028999999,0.050000001,38.06999969,7.230000019,37.40999985,11.02999973,1.279999971,0.270000011,1.269999981,0.340000004
85,44411,2835,182,0.818000019,0.035999998,0.462000012,0.075999998,0.003,0.011,0.046999998,0.002,0.027000001,2733,,0.444444444,44411.44444,1.0,4.877445996,B,0.0,8/3/2021 0:00,10:23,09:50,12:11,2,0,10.89999962,605,2.24000001,166,2.130000114,1,2742,0.873000026,0.037999999,0.486999989,0.077,0.003,0.016000001,0.046999998,0.002,0.028999999,0.050000001,38.06999969,7.230000019,37.40999985,11.02999973,1.279999971,0.270000011,1.269999981,0.340000004
86,44411,2835,161,0.92900002,0.027000001,0.535000026,0.079000004,0.003,0.016000001,0.046999998,0.002,0.030999999,2770,,0.484722222,44411.48472,1.0,4.899089993,B,0.0,8/3/2021 0:00,10:23,09:50,12:11,2,0,10.89999962,605,2.24000001,166,2.130000114,1,2742,0.873000026,0.037999999,0.486999989,0.077,0.003,0.016000001,0.046999998,0.002,0.028999999,0.050000001,38.06999969,7.230000019,37.40999985,11.02999973,1.279999971,0.270000011,1.269999981,0.340000004
87,44411,2836,142,0.77700001,0.041999999,0.490999997,0.077,0.003,0.016000001,0.046999998,0.002,0.027000001,2729,,0.552083333,44411.55208,1.0,4.880527997,B,0.0,8/3/2021 0:00,12:11,12:09,13:54,1,0,10.0,590,3.5,165,2.130000114,1,2732,0.77700001,0.041999999,0.490999997,0.077,0.003,0.016000001,0.046999998,0.002,0.027000001,0.050000001,38.40999985,7.110000134,37.25999832,10.72000027,1.080000043,0.349999994,1.25,0.430000007
88,44411,2836,140,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735,,0.564583333,44411.56458,,5.16014,B,1.0,8/3/2021 0:00,12:11,12:09,13:54,1,0,10.0,590,3.5,165,2.130000114,1,2732,0.77700001,0.041999999,0.490999997,0.077,0.003,0.016000001,0.046999998,0.002,0.027000001,0.050000001,38.40999985,7.110000134,37.25999832,10.72000027,1.080000043,0.349999994,1.25,0.430000007
89,44411,2837,157,0.925999999,0.032000002,0.497999996,0.075999998,0.003,0.014,0.046999998,0.002,0.033,2683,,0.59375,44411.59375,1.0,4.774614,B,0.0,8/3/2021 0:00,14:25,13:52,16:14,2,0,10.30000019,R963,2.480000019,179,2.119999886,1,2736,0.934000015,0.034000002,0.5,0.077,0.003,0.015,0.046,0.002,0.033,0.079999998,38.31999969,7.300000191,37.77000046,11.09000015,1.279999971,0.270000011,1.269999981,0.349999994
90,44411,2837,173,0.949000001,0.029999999,0.5,0.078000002,0.003,0.016000001,0.046,0.002,0.032000002,2718,,0.616666667,44411.61667,1.0,4.816509999,B,0.0,8/3/2021 0:00,14:25,13:52,16:14,2,0,10.30000019,R963,2.480000019,179,2.119999886,1,2736,0.934000015,0.034000002,0.5,0.077,0.003,0.015,0.046,0.002,0.033,0.079999998,38.31999969,7.300000191,37.77000046,11.09000015,1.279999971,0.270000011,1.269999981,0.349999994
91,44411,2837,182,0.94599998,0.035999998,0.486000001,0.078000002,0.003,0.012,0.045000002,0.002,0.034000002,2783,,0.650694444,44411.65069,1.0,4.907168006,B,0.0,8/3/2021 0:00,14:25,13:52,16:14,2,0,10.30000019,R963,2.480000019,179,2.119999886,1,2736,0.934000015,0.034000002,0.5,0.077,0.003,0.015,0.046,0.002,0.033,0.079999998,38.31999969,7.300000191,37.77000046,11.09000015,1.279999971,0.270000011,1.269999981,0.349999994
92,44411,2837,120,0.916000009,0.035999998,0.51700002,0.075999998,0.003,0.017000001,0.046999998,0.002,0.030999999,2762,,0.671527778,44411.67153,1.0,4.889725999,B,0.0,8/3/2021 0:00,14:25,13:52,16:14,2,0,10.30000019,R963,2.480000019,179,2.119999886,1,2736,0.934000015,0.034000002,0.5,0.077,0.003,0.015,0.046,0.002,0.033,0.079999998,38.31999969,7.300000191,37.77000046,11.09000015,1.279999971,0.270000011,1.269999981,0.349999994
93,44411,2838,151,0.774999976,0.044,0.476000011,0.075999998,0.003,0.012,0.046999998,0.002,0.024,2680,,0.701388889,44411.70139,1.0,4.810868009,B,0.0,8/3/2021 0:00,16:20,16:13,17:27,1,0,10.0,590,3.75,170,2.130000114,1,2688,0.790000021,0.048999999,0.479000002,0.075999998,0.003,0.013,0.046999998,0.002,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,44411,2838,148,0.805999994,0.054000001,0.481000006,0.077,0.003,0.013,0.048,0.002,0.025,2696,,0.713888889,44411.71389,1.0,4.820198002,B,0.0,8/3/2021 0:00,16:20,16:13,17:27,1,0,10.0,590,3.75,170,2.130000114,1,2688,0.790000021,0.048999999,0.479000002,0.075999998,0.003,0.013,0.046999998,0.002,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,44411,2839,139,1.014000058,0.045000002,0.469000012,0.077,0.003,0.013,0.045000002,0.002,0.034000002,2739,,0.247916667,44411.24792,,4.820661982,B,0.0,8/3/2021 0:00,19:00,17:26,19:09,2,0,11.30000019,605,2.920000076,202,2.130000114,1,2745,1.074000001,0.045000002,0.463999987,0.075999998,0.003,0.014,0.045000002,0.002,0.035,0.050000001,36.95999908,7.210000038,37.93999863,11.14999962,1.350000024,0.25,1.330000043,0.319999993
