,SI_f1,Date_Map,HOST_BLAST_MOISTURE_f3,HOT_BLAST_TMP_NS_f3,NAT_GAS _INJECTION_f3,WINDRATE_f3,HIGH_PURITY_OXYGEN_f3,COAL_FLOW_f3,cokerate_f4,Cast_Avg_Mn_f2,Slag_Fe_f2,date_f1,CNUM,LNUM_f1,Selec_Top_Gas_CO_f3,Selec_Top_Gas_CO2_f3,Selec_Top_Gas_H2_f3,Selec_Top_Gas_N2_f3,NE_Uptake_f3,SE_Uptake_f3,NW_Uptake_f3,SW_Uptake_f3,Slag_SiO2_f2,Slag_CaO_f2,Slag_MgO_f2,SNORT_VALVE_POSITION_f3,TOP_PRESS_f3,HOT_BLAST_PRESSURE_f3,Taphole_f2,HOT_METAL_TEMP_f3
11,0.670991803057377,2022-01-02 03:19:00,4.0236098064918036,2166.528401122951,9542.459364262295,185.84064413688526,0.0,0.0,884.0,0.356000006,0.209999993,44563.0,15.0,158.5,21.149143805655736,18.419078841639344,4.190114359565574,55.268952876803276,148.40669857868852,191.9800777008197,146.0892895295082,178.94757104590164,38.15000153,36.409999850000005,9.670000076,98.33429718,18.379407641639343,36.6622892052459,3.0,2733.106316262295
12,0.8417986695637584,2022-01-02 05:29:00,4.120848669422818,2167.7527345302015,9428.76212033557,185.74566215503356,0.0,0.0,884.0,0.372999996,0.230000004,44563.0,16.0,171.3288590604027,21.02172705872483,18.311769956644294,4.213131292248322,55.44268007127517,152.93484575637584,186.94726535973155,147.48798903825505,183.9802319375839,36.45000076,35.95999908,9.550000191,98.33429718,18.375692376308724,37.34395876671141,1.0,2724.1320509932884
13,0.7457411857647058,2022-01-02 07:36:00,4.046769672788235,2167.7385712941177,9378.12946837647,185.89237063529413,0.0,0.0,884.0,0.361999989,0.340000004,44563.0,17.0,140.30588235294118,20.96388142152941,18.364760285764707,4.155879172976471,55.52441602541176,155.15640276235294,169.60349698117648,147.73284863411766,176.52491251411763,35.40000153,36.52000046,9.609999657,98.33429718000001,18.393543883764707,37.57171922141176,3.0,2696.6990805058826
14,0.8570430293978495,2022-01-02 09:09:00,4.096955445419355,2166.9873331827957,9378.083263247312,185.6999188204301,0.0,0.0,884.0,0.326999992,0.360000014,44563.0,18.0,136.40860215053763,21.24188313516129,18.218154113548387,4.134362241021505,55.30493663086022,155.5350532032258,163.8844889591398,147.85333603655914,179.01447735376343,35.74000168,36.36000061,9.369999886,98.33429717999998,18.355658115376343,38.1617749916129,1.0,2709.633985032258
15,0.5622928429214286,2022-01-02 11:39:00,4.196860361671428,2166.4804133285716,9408.826957457144,185.76078814642858,0.0,0.0,884.0,0.316000015,0.289999992,44563.0,19.0,148.4142857142857,21.214286791785714,18.4246758835,4.130403584185714,55.32481348735714,161.218320345,157.46541348714285,150.97830108000002,171.09174571357144,34.33000183,35.58000183,9.039999962,98.33429718,18.3852423895,37.453011727428574,3.0,2726.981445
16,0.605775199,2022-01-02 12:38:00,4.150304401108527,2166.047850108527,9557.568346488373,185.7353127217054,0.0,0.0,884.0,0.312999994,0.460000008,44563.0,20.0,172.2248062015504,20.887937069612406,18.573528087131784,4.143572065992249,55.45663107666667,151.3628973620155,164.56862443953486,148.17891424108527,164.73759313100774,36.27999878,35.43999863,9.199999809,98.33429718,18.39184160852713,37.66655057875969,1.0,2713.625828116279
17,0.753999972,2022-01-02 16:41:00,4.097829377890909,2164.7418792545454,9181.591776654546,185.83842264909092,0.0,0.0,884.0,0.34200000799999997,0.280000001,44563.0,22.0,185.2,20.823523504999997,17.821241727,4.069364900636364,55.87064002790909,148.94250459727272,170.14388821545455,147.0938919509091,158.32487562,35.06999969,35.65999985,9.399999619,98.33429718000001,18.380632445181817,37.81772944581819,1.0,2726.3120703454547
18,0.740451611832258,2022-01-02 18:27:00,4.096709269387097,2167.268395458065,8549.530975819354,185.69329067935482,0.0,0.0,884.0,0.324999988,0.050000001,44563.0,23.0,131.05806451612904,21.403246409677422,18.372834210709676,3.9297440923612905,55.404711950387096,157.8132501716129,176.84382984709677,147.5339505903226,178.15269431032257,34.27000046,36.47000122,9.369999886,98.33429718,18.38098273903226,37.91396331141936,3.0,2768.9566770580645
19,0.7440000025327869,2022-01-02 20:35:00,4.0921479683934425,2165.684283172131,8922.18338207377,185.8740586819672,0.0,0.0,884.0,0.31099999,0.18000000700000002,44563.0,24.0,163.30327868852459,21.559129608114755,17.95640022401639,3.919024420770492,55.59983614196721,158.43353898196722,187.56305761967212,146.63767588114754,187.1293423942623,34.41999817,35.81000137,9.229999542,98.33429718,18.400331624344265,36.9134584145082,1.0,2747.517577836066
20,0.6951509396792452,2022-01-02 22:25:00,4.171199891707547,2164.4160111320757,9329.454314613207,185.60127579339624,0.0,0.0,884.0,0.300000012,0.029999999,44563.0,25.0,179.69811320754718,21.044201503679247,18.061254038490567,4.212116171990566,55.68577900867925,157.1054491528302,172.19440493396226,142.14687150094338,172.7183550443396,34.09000015,36.20000076,9.329999924,98.33429718,18.407522826981133,37.16605159424528,3.0,2716.4235296415095
